X(mm),Y(mm),Z(mm)
40.269430,31.750000,0.000000
40.366465,31.750000,0.000000
40.463500,31.750000,0.000000
40.560534,31.750000,0.000000
40.657569,31.750000,0.000000
40.754604,31.750000,0.000000
40.851639,31.750000,0.000000
40.948674,31.750000,0.000000
41.045708,31.750000,0.000000
41.142743,31.750000,0.000000
41.239778,31.750000,0.000000
41.336813,31.750000,0.000000
41.433847,31.750000,0.000000
41.530882,31.750000,0.000000
41.627917,31.750000,0.000000
41.724952,31.750000,0.000000
41.821987,31.750000,0.000000
41.919021,31.750000,0.000000
42.016056,31.750000,0.000000
42.113091,31.750000,0.000000
42.210126,31.750000,0.000000
42.307160,31.750000,0.000000
42.404195,31.750000,0.000000
42.501230,31.750000,0.000000
42.598265,31.750000,0.000000
42.695299,31.750000,0.000000
42.792334,31.750000,0.000000
42.889369,31.750000,0.000000
42.986404,31.750000,0.000000
43.083439,31.750000,0.000000
43.180473,31.750000,0.000000
43.277508,31.750000,0.000000
43.374543,31.750000,0.000000
43.471578,31.750000,0.000000
43.568612,31.750000,0.000000
43.665647,31.750000,0.000000
43.762682,31.750000,0.000000
43.859717,31.750000,0.000000
43.956751,31.750000,0.000000
44.053786,31.750000,0.000000
44.150821,31.750000,0.000000
44.247856,31.750000,0.000000
44.344891,31.750000,0.000000
44.441925,31.750000,0.000000
44.538960,31.750000,0.000000
44.635995,31.750000,0.000000
44.733030,31.750000,0.000000
44.830064,31.750000,0.000000
44.927099,31.750000,0.000000
45.024134,31.750000,0.000000
45.121169,31.750000,0.000000
45.218204,31.750000,0.000000
45.315238,31.750000,0.000000
45.412273,31.750000,0.000000
45.509308,31.750000,0.000000
45.606343,31.750000,0.000000
45.703377,31.750000,0.000000
45.800412,31.750000,0.000000
45.897447,31.750000,0.000000
45.994482,31.750000,0.000000
46.091516,31.750000,0.000000
46.188551,31.750000,0.000000
46.285586,31.750000,0.000000
46.382621,31.750000,0.000000
46.479656,31.750000,0.000000
46.576690,31.750000,0.000000
46.673725,31.750000,0.000000
46.770760,31.750000,0.000000
46.867795,31.750000,0.000000
46.964829,31.750000,0.000000
47.061864,31.750000,0.000000
47.158899,31.750000,0.000000
47.255934,31.750000,0.000000
47.352968,31.750000,0.000000
47.450003,31.750000,0.000000
47.547038,31.750000,0.000000
47.644073,31.750000,0.000000
47.741108,31.750000,0.000000
47.838142,31.750000,0.000000
47.935177,31.750000,0.000000
48.032212,31.750000,0.000000
48.129247,31.750000,0.000000
48.226281,31.750000,0.000000
48.323316,31.750000,0.000000
48.420351,31.750000,0.000000
48.517386,31.750000,0.000000
48.614421,31.750000,0.000000
48.711455,31.750000,0.000000
48.808490,31.750000,0.000000
48.905525,31.750000,0.000000
49.002560,31.750000,0.000000
49.099594,31.750000,0.000000
49.196629,31.750000,0.000000
49.293664,31.750000,0.000000
49.390699,31.750000,0.000000
49.487733,31.750000,0.000000
49.584768,31.750000,0.000000
49.681803,31.750000,0.000000
49.778838,31.750000,0.000000
49.875873,31.750000,0.000000
49.972907,31.750000,0.000000
50.069942,31.750000,0.000000
50.166977,31.750000,0.000000
50.264012,31.750000,0.000000
50.361046,31.750000,0.000000
50.458081,31.750000,0.000000
50.555116,31.750000,0.000000
50.652151,31.750000,0.000000
50.749185,31.750000,0.000000
50.846220,31.750000,0.000000
50.943255,31.750000,0.000000
51.040290,31.750000,0.000000
51.137325,31.750000,0.000000
51.234359,31.750000,0.000000
51.331394,31.750000,0.000000
51.428429,31.750000,0.000000
51.525464,31.750000,0.000000
51.622498,31.750000,0.000000
51.719533,31.750000,0.000000
51.816568,31.750000,0.000000
51.913603,31.750000,0.000000
52.010638,31.750000,0.000000
52.107672,31.750000,0.000000
52.204707,31.750000,0.000000
52.301742,31.750000,0.000000
52.398777,31.750000,0.000000
52.495811,31.750000,0.000000
52.592846,31.750000,0.000000
52.689881,31.750000,0.000000
52.786916,31.750000,0.000000
52.883950,31.750000,0.000000
52.980985,31.750000,0.000000
53.078020,31.750000,0.000000
53.175055,31.750000,0.000000
53.272090,31.750000,0.000000
53.369124,31.750000,0.000000
53.466159,31.750000,0.000000
53.563194,31.750000,0.000000
53.660229,31.750000,0.000000
53.757263,31.750000,0.000000
53.854298,31.750000,0.000000
53.951333,31.750000,0.000000
54.048368,31.750000,0.000000
54.145402,31.750000,0.000000
54.242437,31.750000,0.000000
54.339472,31.750000,0.000000
54.436507,31.750000,0.000000
54.533542,31.750000,0.000000
54.630576,31.750000,0.000000
54.727611,31.750000,0.000000
54.824646,31.750000,0.000000
54.921681,31.750000,0.000000
55.018715,31.750000,0.000000
55.115750,31.750000,0.000000
55.212785,31.750000,0.000000
55.309820,31.750000,0.000000
55.406855,31.750000,0.000000
55.503889,31.750000,0.000000
55.600924,31.750000,0.000000
55.697959,31.750000,0.000000
55.794994,31.750000,0.000000
55.892028,31.750000,0.000000
55.989063,31.750000,0.000000
56.086098,31.750000,0.000000
56.183133,31.750000,0.000000
56.280167,31.750000,0.000000
56.377202,31.750000,0.000000
56.474237,31.750000,0.000000
56.571272,31.750000,0.000000
56.668307,31.750000,0.000000
56.765341,31.750000,0.000000
56.862376,31.750000,0.000000
56.959411,31.750000,0.000000
57.056446,31.750000,0.000000
57.153480,31.750000,0.000000
57.250515,31.750000,0.000000
57.347550,31.750000,0.000000
57.444585,31.750000,0.000000
57.541619,31.750000,0.000000
57.638654,31.750000,0.000000
57.735689,31.750000,0.000000
57.832724,31.750000,0.000000
57.929759,31.750000,0.000000
58.026793,31.750000,0.000000
58.123828,31.750000,0.000000
58.220863,31.750000,0.000000
58.317898,31.750000,0.000000
58.414932,31.750000,0.000000
58.511967,31.750000,0.000000
58.609002,31.750000,0.000000
58.706037,31.750000,0.000000
58.803072,31.750000,0.000000
58.900106,31.750000,0.000000
58.997141,31.750000,0.000000
59.094176,31.750000,0.000000
59.191211,31.750000,0.000000
59.288245,31.750000,0.000000
59.385280,31.750000,0.000000
59.482315,31.750000,0.000000
59.579350,31.750000,0.000000
59.676384,31.750000,0.000000
59.773419,31.750000,0.000000
