Average_IMU_SPS_Hz,6550.711
IMU_Time_sec,Accel_X_raw,Accel_Y_raw,Accel_Z_raw,Gyro_X_raw,Gyro_Y_raw,Gyro_Z_raw
0.296311,41,-132,8271,94,-103,-32
0.29645,66,-118,8331,12,-33,-13
0.296589,41,-121,8339,56,-71,-26
0.296728,17,-118,8343,44,-77,-26
0.296868,26,-144,8288,19,-52,5
0.297007,13,-102,8270,63,-65,-58
0.297146,7,-100,8336,50,-84,-1
0.297286,24,-161,8340,31,-65,-39
0.297425,34,-160,8284,50,-65,-1
0.297564,67,-176,8288,31,-71,-20
0.297704,25,-141,8313,63,-58,-26
0.297843,76,-106,8264,6,-77,-45
0.297982,57,-124,8254,69,-77,12
0.298122,61,-134,8314,44,-71,-45
0.298261,26,-126,8363,50,-77,-32
0.2984,29,-136,8337,19,-58,24
0.298539,23,-97,8307,69,-109,-70
0.298679,19,-95,8315,6,-52,-7
0.298818,35,-132,8288,50,-90,-1
0.298957,-5,-129,8356,50,-39,-20
0.299097,37,-105,8320,69,-97,-26
0.299236,19,-163,8260,25,-84,-32
0.299375,40,-90,8310,25,-52,-13
0.299515,39,-67,8317,50,-58,5
0.299654,30,-144,8302,50,-77,-39
0.299793,-4,-148,8301,6,-77,-13
0.299933,-6,-96,8235,75,-71,-20
0.300072,27,-87,8277,44,-71,-32
0.300211,35,-132,8293,44,-65,-7
0.30035,-6,-134,8306,25,-97,-26
0.30049,-13,-121,8296,31,-45,-1
0.300629,13,-135,8271,75,-103,-51
0.300768,-4,-154,8325,25,-58,-1
0.300908,17,-147,8289,44,-71,-26
0.301047,58,-130,8290,44,-65,-1
0.301186,36,-146,8305,38,-90,-58
0.301326,52,-141,8345,75,-52,5
0.301465,73,-77,8303,38,-84,-1
0.301604,26,-126,8306,19,-65,-51
0.301744,-18,-97,8342,88,-97,-26
0.301883,68,-130,8348,-19,-33,50
0.302022,68,-119,8330,94,-77,-102
0.302161,48,-135,8266,6,-39,43
0.302301,39,-127,8265,69,-90,-39
0.30244,27,-82,8293,25,-52,-26
0.302579,34,-110,8301,75,-103,-77
0.302719,29,-127,8301,-13,-26,50
0.302858,85,-122,8315,82,-90,-51
0.302997,34,-142,8264,56,-52,-32
0.303137,67,-127,8259,25,-97,-7
0.303276,43,-93,8287,44,-20,-20
0.303415,-3,-142,8294,44,-109,-13
0.303555,56,-175,8297,56,-103,-26
0.303694,-10,-161,8322,44,-58,-26
0.303833,-15,-164,8331,75,-33,-13
0.303973,47,-91,8320,6,-84,-20
0.304112,20,-93,8338,94,-109,-45
0.304251,12,-68,8270,12,-39,-1
0.30439,6,-125,8320,69,-109,-20
0.30453,30,-189,8302,31,-71,-20
0.304669,80,-122,8300,44,-45,-39
0.304808,29,-93,8295,50,-128,-1
0.304948,21,-153,8278,12,-33,-13
0.305087,0,-144,8311,75,-90,-58
0.305226,62,-152,8317,38,-39,18
0.305366,26,-154,8325,50,-65,-26
0.305505,15,-204,8297,69,-84,-20
0.305644,56,-132,8304,-13,-84,-45
0.305784,65,-118,8373,50,-26,18
0.305923,59,-100,8295,82,-103,-51
0.306062,58,-94,8274,25,-97,-1
0.306201,-5,-166,8272,75,-58,-64
0.306342,-13,-151,8282,6,-65,5
0.30648,68,-136,8262,63,-84,-13
0.306619,56,-127,8313,6,-46,-7
0.306759,51,-93,8293,56,-97,-39
0.306899,-43,-149,8336,82,-52,-26
0.307037,-23,-108,8353,12,-52,-7
0.307176,-8,-142,8356,25,-52,-13
0.30732,-11,-128,8302,75,-116,-39
0.307456,60,-83,8259,19,-26,-7
0.307595,74,-106,8293,19,-71,-20
0.307734,36,-109,8279,75,-58,-45
0.307873,3,-141,8296,38,-90,-26
0.308012,16,-150,8273,38,-65,-20
0.308153,19,-108,8289,12,-46,5
0.308291,7,-141,8304,25,-90,-45
0.30843,74,-143,8333,56,-46,-13
0.30857,51,-175,8309,44,-90,-20
0.30871,46,-114,8279,63,-46,-26
0.30885,-6,-84,8352,-25,-65,-7
0.308988,28,-157,8327,63,-58,-1
0.309127,67,-101,8309,75,-90,-39
0.309266,-12,-110,8337,12,-58,-26
0.309406,-16,-144,8295,44,-84,-26
0.309546,-15,-137,8327,50,-52,5
0.309684,36,-153,8314,25,-71,-39
0.309824,34,-128,8293,44,-109,-32
0.309963,16,-96,8303,31,-71,-20
0.310102,-21,-136,8282,63,-52,-7
0.310242,19,-134,8296,25,-46,-45
0.310381,11,-89,8227,44,-97,-1
0.31052,29,-101,8291,19,-52,-7
0.310659,40,-32,8318,56,-65,-45
0.310799,25,-145,8304,25,-84,-20
0.310938,24,-174,8321,44,-58,-7
0.311077,34,-90,8292,75,-84,-26
0.311216,21,-58,8288,19,-84,-13
0.311356,14,-93,8327,63,-58,-32
0.311495,66,-154,8289,19,-52,-20
0.311634,10,-142,8354,31,-90,-20
0.311774,66,-161,8364,12,-39,-20
0.311913,18,-97,8363,82,-109,-32
0.312053,-29,-132,8277,31,-46,-13
0.312192,21,-99,8271,75,-90,-32
0.312333,-7,-109,8319,0,-39,12
0.31247,-26,-111,8282,56,-84,-51
0.312611,96,-88,8305,31,-46,5
0.312749,4,-154,8312,107,-90,-20
0.312888,17,-102,8299,-13,-58,-13
0.313027,-20,-92,8322,44,-84,-39
0.313167,0,-91,8293,56,-46,12
0.313307,33,-162,8299,50,-90,-58
0.313447,19,-131,8315,31,-39,-7
0.313586,45,-129,8340,38,-77,-7
0.313724,2,-129,8292,63,-65,-32
0.313864,-61,-126,8308,-13,-103,5
0.314003,-1,-98,8314,69,-46,-45
0.314142,18,-122,8241,31,-77,-13
0.314281,33,-154,8294,50,-84,-45
0.314421,7,-150,8228,19,-52,-7
0.31456,46,-113,8289,63,-77,-45
0.314701,84,-131,8324,44,-33,18
0.314839,23,-130,8303,25,-103,-45
0.314978,3,-154,8299,44,-46,-13
0.315119,68,-154,8296,19,-84,-39
0.315257,59,-92,8298,69,-33,-1
0.315397,6,-124,8252,31,-103,-32
0.315535,13,-110,8291,75,-46,-58
0.315674,22,-162,8315,12,-65,-7
0.315815,-24,-117,8315,69,-97,-13
0.315953,26,-119,8305,-6,-52,5
0.316093,66,-115,8316,63,-65,-51
0.316234,17,-97,8303,31,-52,-1
0.316371,5,-105,8288,69,-97,-20
0.316512,45,-93,8269,38,-39,-39
0.316651,-53,-82,8274,56,-109,-13
0.31679,40,-112,8269,25,-26,-20
0.316929,21,-99,8295,12,-109,-13
0.317068,60,-141,8303,44,-20,-13
0.317208,7,-172,8321,69,-109,-20
0.317346,21,-186,8340,25,-46,-39
0.317486,-57,-145,8344,38,-77,-7
0.317625,-17,-151,8327,31,-52,-1
0.317765,32,-129,8388,56,-58,-20
0.317904,18,-121,8290,44,-97,-58
0.318043,73,-126,8285,31,-65,-1
0.318182,-55,-161,8271,31,-65,-26
0.318322,-6,-145,8344,19,-46,-26
0.318462,15,-136,8325,63,-90,-1
0.3186,59,-131,8323,31,-52,-45
0.31874,31,-117,8309,38,-77,-26
0.318881,25,-121,8279,44,-33,-1
0.319018,49,-101,8279,50,-109,-32
0.319157,40,-88,8293,31,-39,-51
0.319298,63,-99,8349,63,-116,-20
0.319436,57,-127,8307,12,-14,-7
0.319575,84,-74,8318,50,-122,-32
0.319714,-6,-88,8285,44,-65,-64
0.319854,40,-106,8300,50,-65,24
0.319993,34,-47,8299,12,-46,-20
0.320132,59,-67,8284,69,-84,-64
0.320272,21,-76,8293,25,-103,5
0.320411,68,-129,8327,38,-52,-26
0.32055,-21,-130,8299,82,-65,-20
0.32069,4,-128,8303,6,-77,-64
0.320829,31,-144,8277,63,-52,5
0.32097,13,-163,8275,12,-65,24
0.321109,25,-161,8238,56,-90,-77
0.321248,9,-146,8315,44,-33,12
0.321386,42,-138,8259,63,-103,-26
0.321525,71,-135,8290,-13,-20,12
0.321665,47,-151,8258,88,-135,-51
0.321806,4,-133,8267,12,-26,-20
0.321943,49,-180,8297,56,-46,-20
0.322083,19,-169,8330,6,-97,-26
0.322224,-5,-98,8311,94,-33,18
0.322361,56,-70,8298,19,-71,-45
0.322502,49,-145,8306,38,-109,-20
0.32264,42,-149,8300,38,-46,-39
0.32278,6,-132,8264,31,-84,12
0.32292,16,-80,8290,50,-71,-45
0.323058,-17,-130,8303,25,-71,-1
0.323197,0,-146,8299,38,-39,-13
0.323338,31,-134,8323,25,-116,-39
0.323476,68,-147,8328,75,-71,-45
0.323615,-18,-125,8333,12,-45,12
0.323755,-7,-49,8313,25,-97,-45
0.323894,3,-114,8316,69,-71,24
0.324033,61,-125,8324,50,-71,-64
0.324172,75,-140,8336,12,-39,-1
0.324312,11,-136,8340,50,-90,-20
0.324451,37,-133,8340,38,-84,-51
0.324591,60,-60,8346,25,-26,31
0.32473,21,-83,8289,75,-97,-45
0.324869,8,-74,8287,25,-77,-32
0.325008,-4,-72,8290,38,-90,12
0.325148,-11,-91,8267,44,-20,-45
0.325287,30,-88,8355,56,-103,-26
0.325426,1,-89,8309,63,-84,-7
0.325565,43,-151,8291,25,-65,-64
0.325706,20,-96,8322,69,-52,18
0.325844,30,-65,8296,31,-71,-51
0.325984,-6,-143,8324,38,-77,12
0.326123,36,-136,8293,38,-84,-32
0.326262,108,-172,8349,75,-65,-39
0.326403,88,-183,8313,25,-77,-26
0.326541,11,-147,8350,56,-65,-32
0.32668,25,-112,8305,25,-71,-7
0.326819,-7,-89,8324,50,-71,-39
0.326959,45,-147,8268,50,-71,-7
0.327098,20,-131,8301,63,-84,-26
0.327237,70,-132,8347,19,-71,-7
0.327377,26,-78,8275,63,-84,-51
0.327516,36,-136,8289,44,-65,12
0.327655,41,-111,8295,44,-77,-39
0.327795,52,-136,8320,25,-20,18
0.327934,48,-152,8283,75,-135,-51
0.328073,57,-151,8319,31,-58,-13
0.328212,65,-111,8306,31,-33,-1
0.328351,45,-153,8298,75,-97,-7
0.328491,35,-163,8304,12,-71,-58
0.328631,63,-222,8315,50,-71,-20
0.328771,42,-150,8242,19,-65,-7
0.328909,34,-158,8291,69,-52,-20
0.329048,21,-148,8330,25,-71,-26
0.329188,32,-127,8251,50,-77,-20
0.329327,-31,-83,8230,56,-103,-13
0.329466,36,-87,8321,25,-26,-20
0.329605,39,-92,8326,69,-103,-32
0.329745,38,-101,8293,6,-33,24
0.329884,67,-127,8281,25,-116,-64
0.330023,25,-124,8273,69,-71,-1
0.330163,47,-124,8337,69,-58,-39
0.330303,3,-134,8294,12,-65,-13
0.330441,59,-97,8302,56,-103,-20
0.330581,63,-135,8298,25,-65,-51
0.33072,34,-126,8264,38,-65,24
0.330862,34,-174,8247,63,-90,-51
0.330999,45,-132,8291,12,-65,-1
0.331138,36,-143,8305,69,-65,-20
0.331277,21,-132,8300,25,-77,-45
0.331416,28,-98,8296,75,-77,-7
0.331556,13,-118,8298,6,-58,-26
0.331696,2,-162,8355,50,-58,-13
0.331834,2,-76,8376,31,-90,-20
0.331974,66,-121,8313,63,-77,-32
0.332113,26,-80,8275,25,-33,-13
0.332252,46,-70,8271,-25,-45,-32
0.332393,61,-140,8327,157,-128,-1
0.332531,6,-88,8342,-32,-45,-26
0.33267,24,-86,8311,44,-77,-32
0.33281,19,-123,8282,94,-71,-39
0.332949,9,-127,8250,-38,-52,18
0.33309,13,-148,8274,82,-65,-45
0.333228,56,-57,8250,69,-71,-32
0.333367,50,-127,8294,6,-52,24
0.333514,33,-145,8288,63,-90,-64
0.333647,-23,-105,8303,31,-65,-13
0.333785,3,-131,8316,31,-71,5
0.333924,51,-131,8278,31,-58,-39
0.334064,6,-119,8329,50,-90,-26
0.334203,5,-111,8318,50,-65,-7
0.334342,-7,-131,8304,12,-71,-20
0.334481,-6,-95,8275,25,-45,-26
0.334621,31,-137,8283,100,-90,-26
0.33476,12,-98,8344,12,-52,-1
0.334899,-8,-106,8300,19,-77,-32
0.335038,48,-122,8257,56,-71,-13
0.335178,59,-130,8307,56,-58,-45
0.335317,43,-143,8352,6,-90,5
0.335456,86,-105,8291,63,-65,-26
0.335596,39,-127,8342,31,-97,-7
0.335735,46,-113,8319,56,-45,-45
0.335874,26,-119,8310,12,-65,5
0.336014,28,-197,8281,88,-90,-45
0.336153,25,-86,8275,44,-39,-1
0.336293,58,-76,8244,-13,-77,-20
0.336432,32,-94,8313,88,-97,-32
0.336571,13,-163,8347,-13,-33,-7
0.33671,5,-90,8330,75,-97,-45
0.33685,11,-110,8338,44,-103,-7
0.336989,47,-135,8312,44,-14,-26
0.337128,60,-146,8316,38,-84,-7
0.337268,-20,-111,8330,19,-71,-20
0.337407,-19,-135,8283,100,-77,-32
0.337546,29,-150,8301,-13,-71,-13
0.337686,-19,-142,8317,75,-71,-13
0.337825,8,-112,8320,56,-71,-45
0.337964,7,-148,8349,31,-52,-32
0.338104,17,-133,8308,25,-116,-1
0.338243,41,-143,8291,69,-39,-32
0.338382,48,-113,8280,-25,-97,18
0.338521,52,-153,8320,113,-45,-45
0.338661,4,-167,8283,25,-90,-26
0.3388,5,-162,8250,50,-65,-13
0.33894,-3,-196,8301,44,-84,-26
0.339079,72,-127,8299,69,-90,-51
0.339218,17,-155,8245,6,-1,50
0.339357,8,-151,8339,56,-84,-70
0.339496,20,-141,8278,63,-77,5
0.339636,6,-132,8265,25,-77,-45
0.339775,28,-127,8350,38,-52,37
0.339914,32,-76,8335,56,-103,-96
0.340054,63,-104,8330,38,-39,31
0.340193,42,-118,8283,19,-65,-39
0.340332,30,-128,8302,63,-90,-45
0.340472,58,-143,8299,12,-45,31
0.340611,28,-103,8325,50,-71,-58
0.340751,20,-106,8255,50,-77,-13
0.34089,58,-77,8318,31,-52,-13
0.341029,32,-142,8317,50,-84,-7
0.341168,39,-119,8344,50,-65,-77
0.341307,61,-109,8335,44,-65,31
0.341447,66,-155,8291,56,-109,-77
0.341586,58,-168,8331,-13,-20,12
0.341727,-5,-90,8339,69,-97,-45
0.341865,19,-93,8340,50,-65,-32
0.342004,3,-149,8347,56,-77,5
0.342143,-1,-156,8252,-13,-58,-32
0.342284,-1,-101,8295,31,-45,-7
0.342422,25,-75,8293,69,-97,-51
0.342561,12,-114,8343,44,-45,12
0.342701,16,-125,8296,63,-97,-39
0.34284,23,-147,8327,19,-20,31
0.34298,32,-147,8303,88,-122,-89
0.343119,24,-111,8268,44,-52,5
0.343258,-6,-169,8287,19,-77,-32
0.343397,67,-118,8248,31,-14,-7
0.343539,29,-157,8279,44,-109,-13
0.343676,66,-140,8320,12,-7,-13
0.343815,32,-93,8321,100,-109,-51
0.343955,6,-79,8325,31,-39,-20
0.344094,36,-96,8294,56,-116,-26
0.344233,84,-75,8311,-38,-33,-13
0.344372,60,-72,8342,82,-90,-32
0.344512,26,-116,8276,31,-39,-39
0.344651,-9,-149,8302,63,-116,-7
0.344792,48,-113,8345,50,-20,-26
0.34493,117,-137,8301,25,-84,-1
0.345069,51,-123,8286,82,-109,-83
0.345208,-13,-96,8324,-19,-7,18
0.345347,-46,-195,8321,94,-128,-45
0.345487,62,-112,8318,25,-58,-1
0.345626,26,-79,8292,63,-58,-26
0.345765,-24,-88,8292,38,-90,-39
0.345905,12,-115,8288,31,-65,-13
0.346044,86,-99,8304,50,-90,-13
0.346183,69,-144,8364,25,-71,-58
0.346323,35,-138,8291,82,-71,-7
0.346462,48,-112,8233,38,-58,-26
0.346601,15,-160,8317,12,-71,12
0.346741,-25,-144,8306,75,-65,-32
0.34688,29,-141,8284,31,-65,-39
0.347019,35,-57,8328,38,-103,-20
0.347159,28,-101,8297,88,-26,-39
0.347298,6,-110,8325,-32,-84,31
0.347437,-14,-113,8333,82,-71,-64
0.347576,17,-90,8297,38,-71,-7
0.347716,-4,-143,8315,38,-71,-32
0.347855,32,-117,8303,50,-52,-32
0.347994,19,-119,8355,44,-84,-20
0.348134,25,-176,8385,38,-90,-7
0.348273,74,-82,8284,44,-52,-32
0.348412,55,-98,8340,69,-90,-20
0.348552,7,-140,8294,-6,-33,5
0.348691,15,-116,8296,94,-122,-51
0.34883,38,-176,8298,12,-39,18
0.348969,54,-117,8245,38,-77,-45
0.349109,44,-115,8320,38,-52,18
0.349248,46,-148,8320,63,-84,-64
0.349387,-12,-124,8262,31,-65,-13
0.349527,52,-104,8283,19,-77,-13
0.349666,-19,-68,8311,69,-90,-45
0.349805,32,-135,8332,38,-77,-7
0.349944,-12,-125,8332,31,-52,-7
0.350084,46,-129,8286,44,-97,-64
0.350223,23,-148,8278,31,-65,18
0.350364,1,-142,8324,88,-90,-70
0.350502,20,-152,8299,-19,-1,31
0.350642,-32,-155,8312,75,-135,-39
0.35078,6,-113,8326,44,-71,-26
0.350921,36,-112,8323,44,-45,-13
0.351059,-3,-144,8351,31,-77,-39
0.351198,-54,-97,8312,38,-58,31
0.35134,45,-94,8292,63,-84,-64
0.351477,38,-118,8256,44,-33,5
0.351616,53,-112,8267,6,-65,-26
0.351757,41,-144,8319,69,-84,-26
0.351895,44,-171,8275,56,-71,-26
0.352034,60,-140,8288,0,-77,5
0.352174,-2,-156,8284,69,-58,-39
0.352314,-27,-194,8349,38,-71,-26
0.352452,-12,-177,8300,31,-65,-7
0.352592,23,-120,8317,56,-84,-39
0.352731,50,-108,8330,38,-71,-13
0.35287,-3,-84,8298,38,-58,-26
0.35301,6,-84,8271,38,-58,-1
0.353149,73,-78,8306,63,-52,-26
0.35329,66,-90,8298,38,-103,-58
0.353427,17,-103,8341,44,-39,5
0.353567,44,-112,8302,56,-90,-20
0.353706,18,-89,8293,25,-45,-39
0.353846,20,-162,8363,75,-103,-32
0.353986,3,-133,8282,0,-65,-7
0.354124,58,-118,8316,44,-58,-13
0.354265,28,-125,8324,50,-71,-39
0.354403,57,-92,8313,31,-71,-13
0.354542,22,-85,8316,19,-71,-20
0.354681,49,-88,8292,38,-52,-13
0.354821,78,-96,8310,50,-84,-26
0.35496,-23,-128,8307,31,-65,-13
0.355099,25,-111,8330,69,-122,-45
0.355239,10,-162,8341,44,-39,-26
0.355378,12,-130,8305,12,-58,-1
0.355517,12,-156,8309,50,-97,-26
0.355656,68,-83,8311,44,-65,-20
0.355796,25,-102,8317,50,-65,-39
0.355935,62,-169,8351,56,-58,12
0.356074,24,-120,8285,6,-65,-45
0.356213,-19,-98,8328,50,-77,-20
0.356353,41,-98,8286,69,-109,-39
0.356492,32,-139,8294,6,-26,31
0.356632,22,-102,8373,63,-90,-58
0.356771,41,-82,8336,56,-77,-32
0.35691,16,-142,8298,12,-33,31
0.357049,39,-149,8296,25,-77,-39
0.357189,-8,-159,8321,75,-90,-64
0.357328,10,-134,8293,25,-39,18
0.357467,51,-92,8320,31,-90,-20
0.357607,40,-90,8344,63,-97,-32
0.357746,28,-103,8284,31,-26,-1
0.357885,-14,-112,8334,12,-97,-39
0.358025,-16,-88,8293,69,-58,-26
0.358164,37,-101,8336,44,-97,-26
0.358303,12,-82,8348,50,-84,-1
0.358444,-3,-86,8288,12,-45,-39
0.358582,-8,-154,8300,56,-97,-13
0.358721,70,-84,8298,44,-45,5
0.358862,49,-129,8308,38,-77,-70
0.359003,48,-158,8302,44,-77,43
0.35914,56,-118,8272,25,-52,-70
0.359278,-1,-126,8361,69,-58,-32
0.359417,26,-132,8399,12,-128,-1
0.359557,20,-104,8300,44,-39,-26
0.359696,0,-87,8308,19,-58,-13
0.359835,-16,-118,8310,100,-71,-45
0.359975,17,-114,8347,6,-90,-13
0.360114,4,-121,8275,75,-71,-7
0.360253,-22,-83,8304,50,-58,-26
0.360393,51,-124,8305,6,-65,-7
0.360534,25,-76,8300,94,-116,-64
0.360671,20,-86,8344,6,-33,12
0.360811,42,-84,8337,44,-90,-39
0.36095,80,-94,8310,-6,-26,-1
0.361089,-12,-110,8341,88,-65,-26
0.361229,11,-152,8306,50,-103,-51
0.361368,35,-134,8300,44,-71,-26
0.361507,60,-103,8285,12,-65,-32
0.361647,1,-169,8300,44,-39,18
0.361787,27,-120,8279,38,-116,-64
0.361925,54,-136,8312,63,-65,18
0.362064,39,-125,8291,38,-71,-64
0.362204,31,-136,8302,56,-71,-13
0.362344,46,-128,8336,0,-71,5
0.362483,63,-151,8261,82,-65,-58
0.362622,56,-112,8374,19,-52,-13
0.362761,-13,-140,8317,44,-90,5
0.3629,-40,-120,8300,69,-77,-83
0.36304,96,-135,8317,12,-33,5
0.363179,35,-91,8327,38,-109,-26
0.363318,14,-148,8372,50,-84,-58
0.363458,43,-133,8305,63,-46,-1
0.363597,13,-150,8258,19,-65,-32
0.363736,12,-127,8264,56,-58,12
0.363876,-4,-135,8295,31,-128,-77
0.364015,36,-165,8338,25,-58,50
0.364154,22,-100,8288,69,-58,-70
0.364294,52,-117,8287,6,-65,12
0.364433,-14,-113,8331,56,-77,-20
0.364572,0,-93,8354,63,-109,-45
0.364712,26,-188,8319,12,-39,-1
0.364851,28,-124,8343,25,-58,-1
0.36499,62,-100,8273,50,-122,-77
0.365129,0,-106,8283,31,-26,24
0.365269,28,-103,8320,63,-97,-26
0.365408,30,-112,8273,25,-84,-32
0.365547,17,-130,8340,50,-26,-13
0.365687,-13,-130,8326,31,-71,-13
0.365826,-4,-108,8305,82,-122,-64
0.365965,17,-124,8266,0,-71,18
0.366105,-3,-147,8291,69,-52,-45
0.366244,45,-94,8333,44,-77,-45
0.366383,40,-76,8294,25,-77,18
0.366522,-33,-110,8322,75,-65,-45
0.366662,-8,-108,8326,31,-71,-7
0.366801,42,-87,8301,38,-52,-20
0.36694,-10,-137,8263,69,-84,-39
0.36708,-46,-154,8286,31,-84,5
0.367219,22,-146,8278,75,-97,-26
0.367358,17,-138,8279,50,-52,-26
0.367498,9,-137,8342,31,-65,-58
0.367637,51,-136,8284,31,-77,24
0.367776,4,-133,8313,44,-77,-58
0.367916,71,-114,8263,44,-65,-13
0.368055,19,-87,8263,63,-84,-1
0.368194,-5,-110,8357,38,-71,-32
0.368333,37,-151,8282,31,-46,-20
0.368475,90,-117,8281,50,-90,-32
0.368612,-2,-172,8289,38,-46,-20
0.368752,23,-164,8284,56,-84,-32
0.368891,31,-115,8298,19,-58,-7
0.36903,56,-111,8292,56,-103,-26
0.369169,39,-126,8332,44,-77,-26
0.369308,29,-149,8308,69,-65,-26
0.369448,46,-120,8285,6,-46,-32
0.369587,54,-161,8315,44,-84,-7
0.369726,34,-79,8286,63,-65,-20
0.369866,68,-166,8315,12,-90,-20
0.370005,71,-144,8300,69,-65,-13
0.370144,78,-119,8304,44,-58,-7
0.370285,65,-99,8273,19,-122,-64
0.370423,16,-152,8261,56,-58,-26
0.370564,-7,-141,8320,38,-39,-13
0.370702,-14,-135,8333,44,-97,-13
0.370841,84,-116,8333,44,-84,-32
0.37098,27,-94,8315,38,-39,-26
0.371121,-5,-124,8278,44,-109,-13
0.371259,5,-95,8295,31,-20,-26
0.371398,54,-109,8317,50,-90,-32
0.371538,64,-85,8284,19,-46,-1
0.371679,-27,-170,8295,82,-77,-20
0.371816,-15,-131,8272,0,-58,-20
0.371955,16,-108,8323,38,-58,-26
0.372095,21,-119,8349,31,-52,-1
0.372234,-12,-110,8303,69,-103,-32
0.372374,37,-133,8335,-19,-26,-26
0.372513,37,-143,8377,75,-77,-20
0.372652,66,-111,8380,12,-52,-7
0.372791,59,-134,8308,75,-90,-32
0.372931,114,-134,8330,25,-52,-20
0.37307,41,-133,8286,44,-84,-20
0.373209,32,-134,8340,69,-65,-13
0.373349,29,-147,8288,19,-71,-20
0.373488,59,-110,8298,44,-90,-20
0.373627,36,-126,8315,38,-26,-1
0.373767,40,-120,8358,75,-122,-77
0.373906,-44,-142,8313,25,-39,37
0.374045,12,-96,8322,38,-58,-13
0.374185,21,-99,8337,75,-90,-58
0.374324,23,-158,8285,12,-46,-1
0.374463,42,-91,8261,69,-109,-45
0.374602,10,-122,8324,56,-46,-32
0.374742,-33,-144,8368,19,-65,37
0.374881,14,-146,8330,63,-71,-51
0.375021,44,-130,8333,31,-90,-45
0.375159,39,-146,8287,63,-58,-20
0.375299,23,-142,8310,0,-84,-13
0.375438,11,-169,8308,63,-26,-7
0.375578,6,-119,8253,56,-116,-20
0.375717,19,-141,8313,38,-26,-39
0.375856,-31,-75,8327,19,-122,-13
0.375996,51,-95,8313,69,-33,-20
0.376135,10,-84,8292,44,-84,-26
0.376274,0,-126,8300,-6,-58,-13
0.376414,16,-104,8288,88,-109,-32
0.376553,-8,-79,8279,6,-39,-20
0.376692,-12,-110,8301,69,-71,5
0.376831,-29,-196,8325,44,-116,-83
0.376971,4,-112,8346,44,-1,37
0.37711,-20,-131,8326,63,-109,-70
0.377249,-19,-93,8301,44,-58,12
0.377389,28,-141,8317,25,-90,-13
0.377528,21,-153,8301,82,-77,-32
0.377667,16,-73,8302,56,-65,-39
0.377806,18,-149,8305,50,-90,-26
0.377946,-20,-168,8281,25,-52,24
0.378085,10,-119,8300,25,-90,-77
0.378225,64,-105,8287,94,-33,5
0.378365,55,-91,8318,-13,-84,-39
0.378505,61,-108,8353,88,-103,-1
0.378642,8,-151,8281,0,-20,-39
0.378782,6,-132,8312,119,-109,-39
0.378921,67,-94,8276,-6,-45,-7
0.37906,32,-96,8282,75,-77,12
0.3792,19,-93,8304,44,-84,-70
0.379339,32,-58,8320,38,-52,12
0.379478,12,-134,8300,69,-58,-70
0.379617,55,-80,8294,12,-52,37
0.379757,25,-117,8304,94,-116,-51
0.379896,20,-122,8292,19,-77,-20
0.380035,13,-156,8322,25,-20,12
0.380175,10,-75,8293,19,-97,-32
0.380314,-31,-78,8291,113,-97,-51
0.380453,21,-118,8308,-13,-52,18
0.380594,-2,-165,8272,50,-84,-32
0.380734,-50,-94,8299,50,-65,-32
0.380872,47,-160,8342,50,-77,-26
0.381011,54,-112,8277,31,-77,-7
0.38115,83,-95,8292,19,-71,-1
0.381289,35,-77,8288,75,-58,-32
0.381428,39,-103,8352,44,-84,-51
0.381568,61,-132,8296,19,-45,12
0.381707,25,-115,8287,69,-90,-58
0.381846,-4,-118,8289,25,-45,24
0.381986,32,-113,8288,50,-84,-39
0.382125,3,-120,8282,56,-84,-7
0.382264,11,-174,8347,31,-97,-51
0.382404,21,-135,8357,50,-65,-7
0.382543,36,-108,8312,19,-52,-13
0.382682,1,-135,8328,38,-52,-13
0.382822,-12,-177,8331,63,-116,-45
0.382961,9,-121,8310,12,-65,-13
0.3831,82,-81,8284,63,-77,-32
0.383239,59,-112,8294,25,-58,5
0.383379,47,-100,8248,25,-58,-20
0.383518,76,-124,8273,75,-77,-51
0.383657,25,-126,8289,12,-77,-1
0.383797,19,-126,8272,50,-26,-32
0.383936,32,-132,8294,50,-97,-26
0.384075,42,-148,8277,-6,-26,18
0.384215,-26,-119,8360,75,-141,-77
0.384354,-16,-150,8281,38,-20,12
0.384493,8,-140,8292,44,-97,-58
0.384633,6,-162,8276,56,-45,-7
0.384772,16,-155,8319,50,-77,-13
0.384911,57,-123,8337,31,-71,-26
0.385051,53,-82,8275,38,-71,-20
0.38519,-16,-127,8323,63,-58,-26
0.385329,83,-171,8292,31,-77,-20
0.385471,31,-181,8269,44,-77,-26
0.385608,1,-105,8288,69,-116,-20
0.385747,46,-149,8313,0,-14,-1
0.385886,37,-167,8298,69,-97,-58
0.386026,10,-93,8285,25,-65,18
0.386165,22,-99,8290,44,-65,-58
0.386304,-2,-118,8310,44,-58,-7
0.386443,-3,-112,8247,50,-84,-1
0.386583,-15,-160,8260,69,-52,-39
0.386722,-2,-142,8276,31,-109,-32
0.386862,28,-128,8322,44,-65,5
0.387001,24,-126,8283,56,-84,-39
0.38714,52,-171,8294,-13,-14,18
0.387279,-52,-147,8314,107,-77,-64
0.387419,-8,-138,8331,0,-84,-7
0.387558,-4,-190,8326,82,-58,-26
0.387697,52,-179,8295,19,-52,-20
0.387837,44,-186,8304,19,-77,-7
0.387976,34,-152,8252,63,-90,-39
