X(mm),Y(mm),Z(mm)
17.987942,95.250000,0.000000
18.087875,95.250000,0.000000
18.187808,95.250000,0.000000
18.287741,95.250000,0.000000
18.387674,95.250000,0.000000
18.487607,95.250000,0.000000
18.587540,95.250000,0.000000
18.687473,95.250000,0.000000
18.787406,95.250000,0.000000
18.887339,95.250000,0.000000
18.987272,95.250000,0.000000
19.087205,95.250000,0.000000
19.187138,95.250000,0.000000
19.287071,95.250000,0.000000
19.387004,95.250000,0.000000
19.486937,95.250000,0.000000
19.586870,95.250000,0.000000
19.686803,95.250000,0.000000
19.786736,95.250000,0.000000
19.886669,95.250000,0.000000
19.986603,95.250000,0.000000
20.086536,95.250000,0.000000
20.186469,95.250000,0.000000
20.286402,95.250000,0.000000
20.386335,95.250000,0.000000
20.486268,95.250000,0.000000
20.586201,95.250000,0.000000
20.686134,95.250000,0.000000
20.786067,95.250000,0.000000
20.886000,95.250000,0.000000
20.985933,95.250000,0.000000
21.085866,95.250000,0.000000
21.185799,95.250000,0.000000
21.285732,95.250000,0.000000
21.385665,95.250000,0.000000
21.485598,95.250000,0.000000
21.585531,95.250000,0.000000
21.685464,95.250000,0.000000
21.785397,95.250000,0.000000
21.885330,95.250000,0.000000
21.985263,95.250000,0.000000
22.085196,95.250000,0.000000
22.185129,95.250000,0.000000
22.285062,95.250000,0.000000
22.384995,95.250000,0.000000
22.484928,95.250000,0.000000
22.584861,95.250000,0.000000
22.684794,95.250000,0.000000
22.784727,95.250000,0.000000
22.884660,95.250000,0.000000
22.984593,95.250000,0.000000
23.084526,95.250000,0.000000
23.184459,95.250000,0.000000
23.284392,95.250000,0.000000
23.384325,95.250000,0.000000
23.484258,95.250000,0.000000
23.584191,95.250000,0.000000
23.684124,95.250000,0.000000
23.784057,95.250000,0.000000
23.883990,95.250000,0.000000
23.983923,95.250000,0.000000
24.083856,95.250000,0.000000
24.183789,95.250000,0.000000
24.283722,95.250000,0.000000
24.383655,95.250000,0.000000
24.483588,95.250000,0.000000
24.583521,95.250000,0.000000
24.683454,95.250000,0.000000
24.783387,95.250000,0.000000
24.883320,95.250000,0.000000
24.983253,95.250000,0.000000
25.083186,95.250000,0.000000
25.183119,95.250000,0.000000
25.283052,95.250000,0.000000
25.382985,95.250000,0.000000
25.482918,95.250000,0.000000
25.582851,95.250000,0.000000
25.682784,95.250000,0.000000
25.782717,95.250000,0.000000
25.882650,95.250000,0.000000
25.982583,95.250000,0.000000
26.082516,95.250000,0.000000
26.182449,95.250000,0.000000
26.282382,95.250000,0.000000
26.382315,95.250000,0.000000
26.482248,95.250000,0.000000
26.582181,95.250000,0.000000
26.682114,95.250000,0.000000
26.782047,95.250000,0.000000
26.881980,95.250000,0.000000
26.981913,95.250000,0.000000
27.081846,95.250000,0.000000
27.181779,95.250000,0.000000
27.281712,95.250000,0.000000
27.381645,95.250000,0.000000
27.481578,95.250000,0.000000
27.581511,95.250000,0.000000
27.681444,95.250000,0.000000
27.781377,95.250000,0.000000
27.881311,95.250000,0.000000
27.981244,95.250000,0.000000
28.081177,95.250000,0.000000
28.181110,95.250000,0.000000
28.281043,95.250000,0.000000
28.380976,95.250000,0.000000
28.480909,95.250000,0.000000
28.580842,95.250000,0.000000
28.680775,95.250000,0.000000
28.780708,95.250000,0.000000
28.880641,95.250000,0.000000
28.980574,95.250000,0.000000
29.080507,95.250000,0.000000
29.180440,95.250000,0.000000
29.280373,95.250000,0.000000
29.380306,95.250000,0.000000
29.480239,95.250000,0.000000
29.580172,95.250000,0.000000
29.680105,95.250000,0.000000
29.780038,95.250000,0.000000
29.879971,95.250000,0.000000
29.979904,95.250000,0.000000
30.079837,95.250000,0.000000
30.179770,95.250000,0.000000
30.279703,95.250000,0.000000
30.379636,95.250000,0.000000
30.479569,95.250000,0.000000
30.579502,95.250000,0.000000
30.679435,95.250000,0.000000
30.779368,95.250000,0.000000
30.879301,95.250000,0.000000
30.979234,95.250000,0.000000
31.079167,95.250000,0.000000
31.179100,95.250000,0.000000
31.279033,95.250000,0.000000
31.378966,95.250000,0.000000
31.478899,95.250000,0.000000
31.578832,95.250000,0.000000
31.678765,95.250000,0.000000
31.778698,95.250000,0.000000
31.878631,95.250000,0.000000
31.978564,95.250000,0.000000
